,smiles,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,qed
45,CCCCCCC,2.447472887876344,19.219280948873624,5.535533905932738,5.535533905932738,5.535533905932738,3.414213562373095,3.414213562373095,3.414213562373095,2.060660171779821,2.060660171779821,1.2071067811865472,1.2071067811865472,0.6767766952966366,0.6767766952966366,0.0,0.0,0.0,0.0,0.0,0.0,32.10410811463005,0.0,0.0,13.847474399381248,0.0,100.12520051199999,0.7142857142857143,1.1428571428571428,1.4285714285714286,1.0,0.0,7,84.07699999999998,35.509609925153406,7.0,6.0,6.0,46.92890371420919,2.245694444444444,0.06538238322804024,2.245694444444444,-0.05332609175221321,1.3611111111111112,0.05332609175221321,1.3611111111111112,-0.06538238322804024,2.976700000000002,34.432999999999986,100.205,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.95158251401129,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,45.95158251401129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.95158251401129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.008611111111112,4.491388888888888,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.47630987365330063
46,N#N,3.0,4.754887502163469,2.0,0.8944271909999159,0.8944271909999159,1.0,0.19999999999999998,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.785702644277219,28.006148,1.0,1.0,1.0,0.0,-0.58,2,28.014,2.0,1.419999999999999,0.42000000000000004,-4.304137931034484,12.12458843143809,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.03016,3.45,28.014,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.785702644277219,0.0,0,0.0,0.0,10.785702644277219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.785702644277219,0.0,0.0,0.0,0.0,0.0,47.58,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3515827913468266
47,CO[Si](C)(C=C)OC,3.763089869319169,78.49785513558373,6.621320343559643,5.6009536313038994,6.6009536313039,3.6819805153394642,2.421668296450265,4.815515146567617,1.6283314544833196,4.88499436344996,1.181408029424644,3.5442240882739315,0.25,0.7500000000000001,8.56091420486596,0.0,0.0,0.0,0.0,0.0,0.0,19.918889343379412,6.5470113536810866,6.578935683598497,8.852010052238501,132.06065615400001,1.375,1.75,1.75,0.6,-0.12311688311688312,8,120.13899999999998,52.28341890015258,7.876883116883118,3.0141492029794112,1.7738248895443967,51.3641512154391,5.034722222222222,0.3948175200117774,5.034722222222222,0.3602169570660456,1.6363117283950617,0.3602169570660456,-1.9074074074074072,-0.3948175200117774,1.0764,35.833,132.23499999999999,0,2,0,0,0,0,0,0,2,0,3,0,3,0,0,0,48,8.852010052238501,0.0,0.0,0.0,0.0,8.56091420486596,0.0,0.0,0.0,6.578935683598497,0.0,12.246305614505431,14.219595082555067,0.0,0,8.852010052238501,8.56091420486596,0.0,0.0,0.0,6.5470113536810866,14.219595082555067,12.278229944422844,0.0,0.0,0.0,0.0,0.0,0.0,22.780509287421026,8.852010052238501,0.0,0.0,12.278229944422844,6.5470113536810866,0.0,0.0,18.46,10.069444444444445,0.0,0.0,0.0,1.7430555555555556,0.0,0.0,0.0,5.516728395061729,1.3652160493827161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5348486355260359
48,CN1CCCC1=O,2.4784387393909566,90.08094399727418,5.276020881938894,4.476782229523463,4.476782229523463,3.304530452640311,2.54472569509198,2.54472569509198,1.9188471783418417,1.9188471783418417,1.3099203436587055,1.3099203436587055,0.7830143195119228,0.7830143195119228,0.0,4.794537184071822,0.0,0.0,5.907179729351506,19.386399651764595,0.0,4.899909730850478,7.04767198267719,0.0,0.0,99.068413908,1.7142857142857142,2.4285714285714284,2.5714285714285716,0.8,-0.53,7,90.06099999999998,49.54039820861129,4.624559505409582,1.5234757718400516,0.7344230822839645,43.11454410213389,10.5,0.34574891494977367,10.5,0.2218735635044728,0.29166666666666696,0.2218735635044728,0.29166666666666696,-0.34574891494977367,0.23859999999999992,26.870999999999988,99.133,0,2,0,1,1,0,0,0,1,0,2,0,0,0,1,1,40,4.899909730850478,0.0,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,6.4208216229260096,20.013250011515773,0.0,1,4.794537184071822,5.907179729351506,0.0,4.899909730850478,0.0,12.841643245852019,13.592428388589765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.39951784879175,4.794537184071822,0.0,12.841643245852019,0.0,0.0,0.0,0.0,20.310000000000002,0.0,0.0,12.26388888888889,0.0,0.0,0.29166666666666696,0.0,1.8113425925925926,0.9571759259259259,1.8425925925925926,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4256862105726386
49,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],0.0,254.80302513413508,12.985281374238573,11.81941604537134,14.635912626299067,8.060660171779823,6.662448582448028,7.99578191578136,4.412204081233013,5.464402922556257,2.7255618585214205,3.1809036597828997,1.750486577407268,2.072461852836957,10.399000581649606,12.9705468580193,0.0,36.16416799712085,6.4208216229260096,12.841643245852019,44.94575136048208,0.0,0.0,11.106822632340332,0.0,288.13712456,0.8333333333333334,1.2222222222222223,1.6111111111111112,1.0,0.87,18,263.18499999999995,3904.2248047580965,21.17341159724508,14.282719836642029,19.21529246746857,134.11819902450972,10.113810447836318,1.0,10.113810447836318,1.0,0.0,0.7255192724478405,-4.484381926491812,-0.7255192724478405,0.38810000000000056,67.49320000000006,288.385,0,4,0,0,0,0,0,0,4,0,6,0,12,0,0,0,104,4.552749873690364,0.0,0.0,10.399000581649606,0.0,29.557286032607934,4.183085432649707,8.417796984328938,0.0,0.0,64.71113180602472,6.4208216229260096,0.0,6.606881964512918,0,46.71091832327694,10.399000581649606,0.0,0.0,0.0,71.13195342895074,6.606881964512918,0.0,0.0,0.0,29.557286032607934,0.0,0.0,0.0,19.57742882253222,14.582086014299314,0.0,71.13195342895074,0.0,0.0,0.0,0.0,66.43,34.4594270266624,0.0,0.0,0.0,0.0,0.0,0.0,11.699055850120324,2.2425657163757604,-4.484381926491812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0.2254153242200697
50,CO[Si](CC=C)(OC)OC,3.995909367166251,92.90138860756122,8.035533905932738,6.71630870295431,7.71630870295431,4.742640687119286,3.007167278608384,4.939018931186521,1.7881844174147585,4.78720298305465,1.3273502691896257,3.982050807568877,0.676776695296637,2.030330085889911,8.80443515703238,0.0,0.0,0.0,6.044095776916472,0.0,0.0,27.40541273066648,0.0,6.578935683598497,13.278015078357752,162.071220838,1.2,1.6,1.7,0.6666666666666666,-0.16311688311688313,10,148.14899999999997,152.59127343809678,9.836883116883115,4.62143736478936,2.2230053422301266,62.965967088250835,5.099861111111111,0.5035895929180642,5.099861111111111,0.5035895929180642,0.6493055555555556,0.376646659633769,-2.33545524691358,-0.376646659633769,1.0505,41.78500000000002,162.261,0,3,0,0,0,0,0,0,3,0,4,0,5,0,0,0,60,13.278015078357752,0.0,0.0,0.0,0.0,8.80443515703238,0.0,0.0,0.0,6.578935683598497,6.076020106833881,0.0,27.37348840074907,0.0,0,13.278015078357752,8.80443515703238,0.0,0.0,0.0,6.044095776916472,21.3293926238326,12.654955790432378,0.0,0.0,0.0,0.0,0.0,0.0,30.13382778086498,13.278015078357752,0.0,0.0,12.654955790432378,6.044095776916472,0.0,0.0,27.69,15.299583333333334,0.0,0.0,0.0,0.0,0.0,0.6493055555555556,1.7388117283950617,3.5840972222222223,2.422646604938272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44653907558348804
51,[O-2].[O-2].[O-2].[Al+3].[Al+3],-0.0,4.854752972273344,0.0,2.379445409770841,4.688846486529344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.150705746859174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.94782112,0.4,0.4,0.4,0.0,0.9449350649350646,5,101.961,0.0,162.8037374988371,86.18593161923442,48.02950478755935,51.557764029120236,0.0,3.0,0.0,3.0,0.0,2.0,0.0,-2.0,-1.118,13.567499999999999,101.961,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,24,16.42857550764409,0.0,0.0,0.0,0.0,34.72213023921508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16.42857550764409,34.72213023921508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.72213023921508,16.42857550764409,0.0,0.0,0.0,0.0,0.0,0.0,85.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3467622038213001
52,CCC[Si](OC)(OC)OCN,3.9578420903496463,89.82818531582762,8.742640687119286,7.4234154841408575,8.423415484140858,5.242640687119286,3.686452613462018,5.618304266040155,2.1522652263201554,5.123462345627133,1.4814412219231,4.444323665769301,0.9106305571024793,2.731891671307438,8.80443515703238,0.0,0.0,6.730816747499484,0.0,12.46491739984248,0.0,14.219595082555067,0.0,6.923737199690624,19.011682555519936,179.09776993399998,1.2727272727272727,1.8181818181818181,2.090909090909091,1.0,0.056883116883116876,11,162.15599999999998,244.8473019350286,11.056883116883116,5.674803491031753,3.3038434610024403,68.9954608174478,5.2485246598639455,0.5008809491090942,5.2485246598639455,0.5008809491090942,0.16061728395061725,0.3768009360906305,-2.3684413580246915,-0.3768009360906305,0.5609000000000001,45.009400000000014,179.29199999999994,2,4,0,0,0,0,0,0,4,1,5,0,6,0,0,0,68,19.011682555519936,0.0,0.0,0.0,0.0,8.80443515703238,0.0,0.0,0.0,0.0,13.344558822616634,0.0,20.263690859471538,6.730816747499484,0,13.278015078357752,8.80443515703238,0.0,0.0,5.733667477162185,19.388654599533105,20.950411830054552,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,29.754846987086932,13.278015078357752,0.0,13.344558822616634,0.0,6.044095776916472,0.0,0.0,53.71,15.605277777777777,0.0,0.0,0.0,5.2485246598639455,0.0,0.8166666666666668,0.9800617283950618,2.2158426240866715,0.8280709876543209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47799833314420026
53,CC(C)(C)OOC(C)(C)C,3.563001750182873,80.80566875783265,8.414213562373096,7.816496580927726,7.816496580927726,4.207106781186548,3.5749149571305296,3.5749149571305296,4.3914115380582555,4.3914115380582555,0.5416666666666669,0.5416666666666669,0.25000000000000006,0.25000000000000006,0.0,0.0,0.0,11.202101621967376,0.0,0.0,0.0,0.0,41.54242319814374,0.0,9.775141906512223,146.130679816,0.6,0.8,0.9,1.0,-0.08,10,128.08599999999998,64.49348655335928,9.92,2.887598097502973,7.919999999999998,63.45023160335785,5.09375,0.23041068686023572,5.09375,0.09519619618804359,0.21499999999999986,0.09519619618804359,-0.21500000000000008,-0.23041068686023572,2.531600000000001,41.67600000000001,146.23,0,2,0,0,0,0,0,0,2,0,2,0,1,0,0,0,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.775141906512223,0.0,0.0,0.0,41.54242319814374,0.0,11.202101621967376,0,9.775141906512223,0.0,0.0,0.0,0.0,52.74452482011111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.202101621967376,9.775141906512223,0.0,41.54242319814374,0.0,0.0,0.0,0.0,18.46,0.0,0.0,10.1875,0.0,-0.42999999999999994,0.0,0.0,0.0,11.7425,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417812309688905
54,CO[Si](C)(C)C,3.168489872670569,37.30296890880646,5.207106781186548,4.908248290463863,5.908248290463863,2.5606601717798214,2.1123724356957947,5.520620726159658,2.3164965809277263,6.949489742783179,0.6123724356957946,1.8371173070873836,0.0,0.0,8.317393252699539,0.0,0.0,0.0,0.0,0.0,0.0,7.109797541277533,0.0,19.64103406104326,4.426005026119251,104.065741534,1.1666666666666667,1.3333333333333333,1.3333333333333333,1.0,0.1768831168831169,6,92.12899999999999,12.16479703638053,6.1768831168831175,1.7534817808388545,4.176883116883115,40.45193837481162,5.076388888888889,0.42075805344278655,5.076388888888889,0.18268150820505427,1.1311728395061726,0.18268150820505427,-1.1311728395061726,-0.42075805344278655,1.4677,30.354999999999983,104.225,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,38,4.426005026119251,0.0,8.317393252699539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.64103406104326,7.109797541277533,0.0,0,4.426005026119251,8.317393252699539,0.0,0.0,0.0,19.64103406104326,7.109797541277533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.427190793977072,4.426005026119251,0.0,0.0,0.0,19.64103406104326,0.0,0.0,9.23,5.076388888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.479166666666667,0.6388888888888891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45765301220112226
55,C(=O)(N)N,2.8030394876740514,29.019550008653873,3.5773502691896257,2.0629488288431146,2.0629488288431146,1.7320508075688772,0.7814744144215573,0.7814744144215573,0.40236892706218264,0.40236892706218264,0.0,0.0,0.0,0.0,6.031114512338072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.46733495432437,4.794537184071822,60.032362748,1.5,1.5,1.5,0.0,-0.73,4,56.023999999999994,3.2451124978365313,3.2700000000000005,0.7105286343612336,0.17373428410583605,23.580554521898744,9.0,0.3518462395056391,9.0,0.309056401422831,0.8333333333333333,0.309056401422831,-0.8333333333333333,-0.3518462395056391,-0.9762,13.7708,60.05599999999999,4,3,0,0,0,0,0,0,1,2,3,0,0,0,0,0,24,11.46733495432437,0.0,0.0,0.0,0.0,6.031114512338072,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0,4.794537184071822,6.031114512338072,0.0,0.0,11.46733495432437,0.0,0.0,0.0,0.0,0.0,11.46733495432437,4.794537184071822,0.0,0.0,6.031114512338072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.11,0.0,0.0,9.0,0.0,8.5,0.0,-0.8333333333333333,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3705073514035382
56,C1=CC=NC=C1,3.000000000000001,75.86113958768547,4.242640687119286,3.333964941448087,3.333964941448087,3.0,1.8497311128276561,1.8497311128276561,1.024563864689584,1.024563864689584,0.5664874085517706,0.5664874085517706,0.31260202740993526,0.31260202740993526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.393687143226153,18.19910120538483,4.9839785209472085,0.0,79.04219916,0.8333333333333334,1.5,1.6666666666666667,0.0,-0.8500000000000001,6,74.062,34.3994618804395,3.3441747572815532,1.5525827127910268,0.5490008483363183,36.651051100443475,3.7847222222222223,0.264736970888988,3.7847222222222223,0.02672876829526118,1.75,0.02672876829526118,1.75,-0.264736970888988,1.0816,24.236999999999995,79.10199999999998,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,30,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,6.06636706846161,12.13273413692322,12.393687143226153,0.0,1,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,30.592788348610984,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,30.592788348610984,0.0,0.0,0.0,12.89,0.0,0.0,3.7847222222222223,0.0,0.0,0.0,5.715277777777778,3.5,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4531479654842905
57,O=[Si]=O,3.2659863237109046,23.774437510817343,2.7071067811865475,1.3164965809277263,2.3164965809277263,1.4142135623730951,0.4082482904638631,1.2247448713915892,0.08333333333333336,0.25000000000000006,0.0,0.0,0.0,0.0,9.292543338987409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.923893333118075,59.966755770000006,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,-0.18311688311688312,3,60.084,2.7548875021634682,2.8168831168831163,1.8168831168831163,1.8168831168831188,19.40222479242814,8.402777777777779,0.5489662242368926,8.402777777777779,0.5489662242368926,1.4166666666666665,0.2744831121184463,-1.4166666666666665,-0.2744831121184463,-0.6184000000000001,7.126999999999999,60.084,0,2,0,0,0,0,0,0,2,0,3,0,0,0,0,0,16,0.0,0.0,0.0,0.0,0.0,9.292543338987409,8.923893333118075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.923893333118075,9.292543338987409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.292543338987409,8.923893333118075,0.0,0.0,0.0,0.0,0.0,0.0,34.14,16.805555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4166666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3490914202027598
58,CCCCCC,2.3390923149762908,12.0,4.82842712474619,4.82842712474619,4.82842712474619,2.914213562373095,2.914213562373095,2.914213562373095,1.707106781186547,1.707106781186547,0.9571067811865472,0.9571067811865472,0.49999999999999983,0.49999999999999983,0.0,0.0,0.0,0.0,0.0,0.0,25.683286491704038,0.0,0.0,13.847474399381248,0.0,86.109550448,0.8333333333333334,1.1666666666666667,1.3333333333333333,1.0,0.0,6,72.06599999999999,20.986300857070454,6.0,5.0,4.0,40.563961599812586,2.2318055555555554,0.06538238459812357,2.2318055555555554,-0.05357870225236844,1.355,0.05357870225236844,1.355,-0.06538238459812357,2.5866000000000007,29.81599999999998,86.178,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.53076089108528,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,39.53076089108528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.53076089108528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.536388888888888,4.463611111111111,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4629542813199688
59,[Po],0.0,0.0,0.0,0.4082482904638631,3.582364210034113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.566028360189108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.9824304,1.0,1.0,1.0,0.0,0.8961038961038961,1,209.0,0.0,1.8961038961038958,0.012045925089403359,1.3598720120459251,26.959194082477072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3808,5.754,209.0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.566028360189108,0.0,0,0.0,26.566028360189108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.566028360189108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5097156949818678
